url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1532&Crsname=應用測量學,,,False,跨院選修(海),GEAI1532,0,不分班,"應用測量學
APPLIED SURVEYING TECHNOLOGY",3,期,False,7,0,0,7,鍾秉宸,"五5,6,7(海ME 2005)","['', '', '', '', '567', '', '']","《講授類》
跨院通識與海工系MAEV263課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1544&Crsname=漁業政策概論,,,False,跨院選修(海),GEAI1544,0,不分班,"漁業政策概論
INTRODUCTION TO FISHERIES POLICY",3,期,False,40,0,0,40,高世明,"五5,6,7(海MA 3021)","['', '', '', '', '567', '', '']","《講授類》
跨院通識與海科院（學）MRSC110課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1553&Crsname=海洋無脊椎動物學（二）,,,False,跨院選修(海),GEAI1553,0,不分班,"海洋無脊椎動物學（二）
MARINE INVERTEBRATE ZOOLOGY",2,期,False,20,0,0,20,劉商隱,"五8,7(海MB 2020)","['', '', '', '', '78', '', '']","《講授類》
跨院通識與海資系MBR319課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1559&Crsname=基礎海洋學,,,False,跨院選修(海),GEAI1559,0,不分班,"基礎海洋學
FUNDAMENTALS OF OCEANOGRAPHY",3,期,False,95,0,0,95,"張詠斌,托星豪,李逸環,黃蔚人","五2,3,4(海MA 3021)","['', '', '', '', '234', '', '']","《講授類》
跨院通識與海科院（學）MRSC102課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1569&Crsname=地球科學概論,,,False,跨院選修(海),GEAI1569,0,不分班,"地球科學概論
INTRODUCTION TO EARTH SCIENCE",2,期,False,15,0,0,15,林慧玲,"二3,4(海MA 3020)","['', '34', '', '', '', '', '']","《講授類》
跨院通識與海科系DO237課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1573&Crsname=環境教育教材教法,,,False,跨院選修(海),GEAI1573,0,不分班,"環境教育教材教法
SUBJECT MATTER & TEACHING METHODS FOR ENVIRONMENTAL EDUCATION",2,期,False,15,0,0,15,謝百淇,"二3,4(社SS 2001)","['', '34', '', '', '', '', '']","《講授類》
跨院通識與海科院（學）MRSC104課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1582&Crsname=人因工程,,,False,跨院選修(海),GEAI1582,0,不分班,"人因工程
HUMAN FACTORS ENGINEERING",3,期,False,40,0,0,40,謝孟璋,"三5,6,7(海MA 3021)","['', '', '567', '', '', '', '']","《講授類》
跨院通識與海科院（學）MRSC118課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1584&Crsname=海洋生態學概論,,,False,跨院選修(海),GEAI1584,0,不分班,"海洋生態學概論
PRINCIPLES OF MARINE ECOLOGY",3,期,False,25,0,0,25,熊寶兒,"二5,6,7(海MA 2022)","['', '567', '', '', '', '', '']","《講授類》
跨院通識與海科系DO220課程併班上課",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1585&Crsname=海洋與大氣環流,,,False,跨院選修(海),GEAI1585,0,不分班,"海洋與大氣環流
OCEAN AND ATMOSPHERE CIRCULATIONS",2,期,False,20,0,0,20,李逸環,"四6,7(海MA 3020)","['', '', '', '67', '', '', '']","《講授類》
跨院通識與海科系DO249課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1589&Crsname=工程力學,,,False,跨院選修(海),GEAI1589,0,不分班,"工程力學
ENGINEERING MECHANICS",3,期,True,7,0,0,7,李政賢,"一2,3,4(海ME 2005)","['234', '', '', '', '', '', '']","《講授類》
跨院通識與海工系MAEV240課程併班上課",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1591&Crsname=國家公園概論,,,False,跨院選修(海),GEAI1591,0,不分班,"國家公園概論
INTRODUCTION TO NATIONAL PARKS",2,期,False,30,0,0,30,"塗子萱,張水鍇","五B,5(海MA 3020)","['', '', '', '', 'B5', '', '']","《講授類》
共同授課業界專家：海洋國家公園管理處徐韶良處長、吳岱穎技士。跨院通識與海科院（學）MRSC119課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1594&Crsname=環境科學概論,,,False,跨院選修(海),GEAI1594,0,不分班,"環境科學概論
INTRODUCTION TO ENVIRONMENTAL SCIENCE",2,期,False,30,0,0,30,雷漢杰,"四3,4(海MA 3020)","['', '', '', '34', '', '', '']","《講授類》
跨院通識與海科系DO223課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1595&Crsname=海洋化學光譜分析,,,False,跨院選修(海),GEAI1595,0,不分班,"海洋化學光譜分析
SPECTROSCOPIC ANALYSIS FOR MARINE CHEMISTRY",3,期,False,20,0,0,20,"廖志中,李益銘","二2,3,4(海MB 1009)","['', '234', '', '', '', '', '']","《講授類》
跨院通識與海資系MBR323課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1596&Crsname=海洋生態學,,,False,跨院選修(海),GEAI1596,0,不分班,"海洋生態學
MARINE ECOLOGY",2,期,False,10,0,0,10,"劉商隱,林秀瑾","三3,4(海MB 2015)","['', '', '34', '', '', '', '']","《講授類》
跨院通識與海資系MBR316課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1601&Crsname=心理學,,,False,跨院選修(社),GEAI1601,0,不分班,"心理學
INTRODUCTION TO PSYCHOLOGY",3,期,False,80,0,0,80,"鄭雯,馮雅群","一5,6,7(社SS 2001)","['567', '', '', '', '', '', '']","《講授類》
跨院通識與社科院CSS101課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1605&Crsname=經濟學原理（二）,,,False,跨院選修(社),GEAI1605,0,不分班,"經濟學原理（二）
PRINCIPLES OF ECONOMICS(II)",3,期,False,40,0,0,40,吳世傑,"一2,3,4(社SS 3005)","['234', '', '', '', '', '', '']","《講授類》
跨院通識與政經系PE127課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1614&Crsname=經濟學,,,False,跨院選修(社),GEAI1614,0,不分班,"經濟學
ECONOMICS",3,期,False,30,0,0,30,鄭子長,"五8,6,7(社SS 4001)","['', '', '', '', '678', '', '']","《講授類》
跨院通識與社科院CSS106課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1616&Crsname=國際關係,,,False,跨院選修(社),GEAI1616,0,不分班,"國際關係
INTERNATIONAL RELATIONS",3,期,False,10,0,0,10,辛翠玲,"三2,3,4(社SS 3005)","['', '', '234', '', '', '', '']","《講授類》
跨院通識與政經系PE208課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1640&Crsname=創意程式設計,,,False,跨院選修(社),GEAI1640,0,不分班,"創意程式設計
CREATIVE PROGRAMMING",3,期,False,20,0,0,20,李春雄,"四2,3,4(圖IL PC03)","['', '', '', '234', '', '', '']","《講授類》
限非應數、電機、機電、資工、材光、光電、資管、海工系學生修習跨院通識與社科院CSS123課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1641&Crsname=程式思維與多媒體開發,,,False,跨院選修(社),GEAI1641,0,不分班,"程式思維與多媒體開發
PROGRAM THINKING AND MEDIA",3,期,False,20,0,0,20,陳俊宏,"三5,6,7(圖IL PC03)","['', '', '567', '', '', '', '']","《講授類》
限非應數、電機、機電、資工、材光、光電、資管、海工系學生修習跨院通識與社科院CSS124課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1652&Crsname=智慧城市與智慧運輸趨勢、發展及課題研析,,,False,跨院選修(社),GEAI1652,0,不分班,"智慧城市與智慧運輸趨勢、發展及課題研析
THE TREND, DEVELOPMENT, AND CHALLENGE OF SMART CITY AND SMART TRANSIT",3,期,False,70,0,0,70,李予綱,"五5,6,7(社SS 3001)","['', '', '', '', '567', '', '']","《演講/參訪》
跨院通識與社科院CSS134課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1661&Crsname=總體經濟與政策分析,,,False,跨院選修(社),GEAI1661,0,不分班,"總體經濟與政策分析
MACROECONOMICS AND POLICY ANALYSIS",3,期,False,30,0,0,30,陳冠任,"五2,3,4(社SS 4001)","['', '', '', '', '234', '', '']","《講授類》
跨院通識與社科院CSS147課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1665&Crsname=全球政治,,,False,跨院選修(社),GEAI1665,0,不分班,"全球政治
GLOBAL POLITICS",3,期,False,25,0,0,25,方志恒,"二8,6,7(社SS 4001)","['', '678', '', '', '', '', '']","《講授類》
跨院通識與社會系SOC257課程併班上課",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1667&Crsname=台灣發展歷程,,,False,跨院選修(社),GEAI1667,0,不分班,"台灣發展歷程
TAIWAN’S DEVELOPMENT HISTORY",3,期,False,25,0,0,25,希家玹,"一8,6,7(社SS 4005)","['678', '', '', '', '', '', '']","《講授類》
跨院通識與社科院CSS153課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1680&Crsname=情感教育,,,False,跨院選修(社),GEAI1680,0,不分班,"情感教育
AFFECTIVE EDUCATION",2,期,False,30,0,0,30,"宋呈澔,張宇慧,張至慶,林靜慧,馮雅群","四3,4(社SS 2001)","['', '', '', '34', '', '', '']","《講授類》
跨院通識與社科院CSS163課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1681&Crsname=永續發展與社會創新,,,False,跨院選修(社),GEAI1681,0,不分班,"永續發展與社會創新
SUSTAINABILITY AND SOCIAL INNOVATION",3,期,False,7,0,0,7,"吳亦昕,邱花妹",,"['', '', '1234567', '', '', '12345678', '12345678']","《講授類》
學期中至日本密集式授課3/11-3/16，限有修課同學選修跨院通識與社會系SOC240課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1682&Crsname=原民知識與實作,,,False,跨院選修(社),GEAI1682,0,不分班,"原民知識與實作
INDIGENOUS KNOWLEDGE AND PRACTICE",3,期,False,5,0,0,5,"伊藤佳代,王梅香",,"['123456789CD', '123456789CD', '1234567DEF', '123456789CD', '123456789CD', '', '']","《講授類》
寒假密集式授課2/9-2/13，限有修課同學選修跨院通識與社會系SOC262課程併班上課",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1908&Crsname=基礎生物學,,,False,跨院選修(醫),GEAI1908,0,不分班,"基礎生物學
BASIC CONCEPTS OF BIOLOGY",2,期,False,95,0,0,95,"張玉泉,薛佑玲,鄭光宏","四8,9(通GE 1010)","['', '', '', '89', '', '', '']","《講授類》
跨院通識與醫學院MED101課程併班上課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=114&SEM=2&CrsDat=GEAI1911&Crsname=智慧長照服務創新開發模式,,,False,跨院選修(醫),GEAI1911,0,不分班,"智慧長照服務創新開發模式
DEVELOPMENT MODEL OF SERVICE INNOVATION FOR SMART LONG-TERM CARE",3,期,False,40,0,0,40,莊承鑫,"三5,6,7(醫IL 3017)","['', '', '567', '', '', '', '']","《講授類》
跨院通識與醫學院MED103課程併班上課",[],False
