url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2451&Crsname=人工智慧應用開發實務,,,False,博雅向度四,GEAE2451,0,不分班,"人工智慧應用開發實務
ARTIFICIAL INTELLIGENCE APPLICATION DEVELOPMENT",3,期,True,50,0,0,50,許智超,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2503&Crsname=本地植物學,,,False,博雅向度五,GEAE2503,0,不分班,"本地植物學
LOCAL FLORA",2,期,True,70,0,0,70,張楊家豪,,"['', '', '', '', '', '', '']","《講授類》
限非生科系學生修習。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2514&Crsname=生命科學,,,False,博雅向度五,GEAE2514,0,不分班,"生命科學
LIFE SCIENCES",2,期,True,95,0,0,95,"王亮鈞,王志騰,陳慶能",,"['', '', '', '', '', '', '']","《講授類》
限非生科、海資、生醫科技系學生修習。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2514A&Crsname=生命科學,,,False,博雅向度五,GEAE2514A,0,不分班,"生命科學
LIFE SCIENCES",2,期,True,95,0,0,95,"劉勃佑,王敬湧",,"['', '', '', '', '', '', '']","《講授類》
限非生科、海資、生醫科技系學生修習。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2514B&Crsname=生命科學,,,False,博雅向度五,GEAE2514B,0,不分班,"生命科學
LIFE SCIENCES",2,期,True,95,0,0,95,"吳長益,高資棟",,"['', '', '', '', '', '', '']","《講授類》
限非生科、海資、生醫科技系學生修習。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2515&Crsname=生醫桂冠的故事,,,False,博雅向度五,GEAE2515,0,不分班,"生醫桂冠的故事
THE STORIES OF NOBEL PRIZE LAUREATES IN BIOMEDICAL SCIENCES",2,期,True,85,0,0,85,許晉銓,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2520&Crsname=科學的本質,,,False,博雅向度五,GEAE2520,0,不分班,"科學的本質
NATURE OF SCIENCE",2,期,True,70,0,0,70,劉叔秋,,"['', '', '', '', '', '', '']","《講授類》
1.本課程為混成課程。2.本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2526&Crsname=地球生命概論,,,False,博雅向度五,GEAE2526,0,不分班,"地球生命概論
AN INTRODUCTION TO LIFE ON EARTH",3,期,True,70,0,0,70,邊安台,,"['', '', '', '', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2528&Crsname=基礎程式設計（C++）,,,False,博雅向度五,GEAE2528,0,不分班,"基礎程式設計（C++）
INTRODUCTION TO PROGRAMMING（C++）",3,期,True,40,0,0,40,"AI聯盟教師,莊豐任",,"['', '', '', '', '', '', '']","《講授類》
1.開課單位及教師：陽明交通大學温宏斌老師。本校協助教師：電機系莊豐任教授。2.同步考試時間：2026-11-02(一) 、 2026-12-21(一) AM 9:00-PM12:00",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2529&Crsname=人工智慧導論,,,False,博雅向度五,GEAE2529,0,不分班,"人工智慧導論
INTRODUCTION TO ARTIFICIAL INTELLIGENCE",3,期,True,40,0,0,40,AI聯盟教師,,"['', '', '', '', '', '', '']","《講授類》
1.開課單位及教師：成功大學朱威達老師。2. 上課連結：https://www.youtube.com/@WeiTaChu。課堂作業包括程式作業，修課學生需具備程式撰寫能力以及演算法的基本知識。3.同步考試時間為2026年12月10日, 13:10~16:00 （所有學生需同步進行，在此時段無法應考的學生請勿修課）",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2530&Crsname=統計學暨實習,,,False,博雅向度五,GEAE2530,0,不分班,"統計學暨實習
STATISTICS WITH RECITATION",4,期,True,40,0,0,40,"AI聯盟教師,林裕䕒",,"['', '', '', '', '', '', '']","《講授類》
1.開課單位及教師：臺灣大學李宗穎老師。本校協助教師：海事所林裕䕒助理教授。2課堂上的所有互動（包含小組討論、期末/期中測驗以及所有與課程相關的作業與報告）均須全程使用英語。我們將使用 NTU COOL 平台來分享課程教材與公布重要公告。學生有責任每天查看 NTU COOL 以及學校電子信箱，以確保掌握最新訊息與課程動態。上課期間，所有通訊設備皆須關閉或調整為靜音模式。3.同步考試時間：2026/10/28期中考及2026/12/16期末考 (9:30 AM - 12:00 PM)",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=115&SEM=1&CrsDat=GEAE2532&Crsname=災難照護與科技防災準備,,,False,博雅向度五,GEAE2532,0,不分班,"災難照護與科技防災準備
DISASTER CARE AND TECHNOLOGY-BASED PREPAREDNESS",2,期,True,50,0,0,50,王美卿,,"['', '', '', '', '', '', '']",《講授類》,[],False
